"paper","authors","title","position","contribution ID"
"TUPAB168","P.F. Ma","Beam commissioning of a 325MHz proton IH-DTL at Tsinghua University",,1022
"TUPAB169","P.F. Ma","Primary Beam Dynamics Design of a Heavy-Ion Injector for XiPAF Upgrade",,1023
"TUPAB170","P.F. Ma","Decoupling Transverse Coupled Beam in a DTL With Tilted PMQs",,1021
"TUPAB171","P.F. Ma","Beam Dynamics Design and RF design of a Heavy-Ion IH-DTL With Electromagnetic Quadrupoles",,1024
"TUPAB172","P.F. Ma","Magnet Design for a Heavy-Ion IH-DTL",,1065
"TUPAB173","F. Grespan, L. Antoniazzi, A. Baldo, C. Baltador, A. Battistello, L. Bellan, P. Bottin, M. Comunian, D. Conventi, E. Fagotti, L. Ferrari, A. Palmieri, R. Panizzolo, A. Pisent, D. Scarpa, R.A. Baron, A.G. Colombo, T. Bencivenga, P. Mereu, C. Mingioni, M. Nenni, E. Nicoletti","Ess Drift Tube Linac Manufacturing, Assembly and Tuning",,3006
"TUPAB174","K. Sumi, K. Inami, Y. Sue, M. Yotsuzuka, Y. Nakazawa, M. Otani, N. Saito, Y. Kondo, H. Ego, M. Yoshida, T. Mibe, Y. Takeuchi, T. Iijima, H.Y. Yasuda","Basic Design Study for Disk-Loaded Structure in Muon LINAC",,1711
"TUPAB175","N. Blaskovic Kraljevic, M. Eshraqi, B.T. Folsom","ESSnuSB Linac and Transfer Line: Lattice Design and Error Studies",,2451
"TUPAB176","N. Blaskovic Kraljevic, M. Eshraqi, N. Milas, R. Miyamoto","ESS Proton Beam Trajectory Correction",,2447
"TUPAB177","S.J. Coleman, D.L. Bruhwiler, B. Nash, I.V. Pogorelov, H. Zhang","Simulating Magnetized Electron Cooling for EIC with JSPEC",,2267
"TUPAB178","C. Krantz, Z. Andelkovic, C. Dimopoulou, W. Geithner, T. Hackler, F. Herfurth, R. Hess, M. Lestinsky, E. Menz, A. Reiter, J. Roßbach, C. Schroeder, A. Täschner, G. Vorobjev, C. Weinheimer, C. Brandau, S. Schippers, V. Hannen, D. Winzen","Recommissioning of the CRYRING@ESR Electron Cooler",,1621
"TUPAB179","W.F. Bergan, P. Baxevanis, M. Blaskiewicz, E. Wang, G. Stupakov","Design of an MBEC Cooler for the EIC",,1828
"TUPAB180","W.F. Bergan","Plasma Simulations for an MBEC Cooler for the EIC",,1827
"TUPAB181","M.W. Bruker, S.V. Benson, A. Hutton, K. Jordan, T. Powers, R.A. Rimmer, T. Satogata, A.V. Sy, H. Wang, S. Wang, H. Zhang, Y. Zhang, H. Zhao, J. Li, F. Ma, X.M. Ma, L.J. Mao, X.P. Sha, M.T. Tang, J.C. Yang, X.D. Yang, H.W. Zhao","Demonstration of Electron Cooling using a Pulsed Beam from an Electrostatic Electron Cooler",,1478
"TUPAB182","V.B. Reva, E.A. Bekhtenev, O.V. Belikov, M.I. Bryzgunov, A.V. Bubley, V.A. Chekavinskiy, A.P. Denisov, M.G. Fedotov, A.D. Goncharov, K. Gorchakov, V.C. Gosteyev, I.A. Gusev, G.V. Karpov, M.N. Kondaurov, V.R. Kozak, N.S. Kremnev, V.M. Panasyuk, V.V. Parkhomchuk, D.N. Pureskin, A.A. Putmakov, D.V. Senkov, D.N. Skorobogatov, A.A. Zharikov","The electron cooling for high energy",,1591
"TUPAB183","V. Kamerdzhiev, A.J. Halama, P.J. Niedermayer, N. Shurkhno, R. Stassen, M.I. Bryzgunov, V.V. Parkhomchuk, V.B. Reva, T. Katayama","Combined action of electron and stochastic cooling at COSY",,2861
"TUPAB184","V. Kamerdzhiev, A.J. Halama, P.J. Niedermayer, M.I. Bryzgunov, V.V. Parkhomchuk, V.B. Reva","Experience of optimal adjustment of electron cooling process at high energy",,2866
"TUPAB185","V. Kamerdzhiev, I. Bekman, C. Boehme, R. Gebel, J.H. Hetzel, P.J. Niedermayer, M. Simon, M. Thelen, R. Modic, . Oven","Improved Beam Control at COSY Jülich",,2857
"TUPAB186","D.J. Kelliher, J.-B. Lagrange, S. Machida, C.R. Prior, C.T. Rogers","Longitudinal dynamics in the prototype vFFA ring for ISIS2",,2008
"TUPAB187","I.A. Ivanenko, G.G. Gulbekyan, I.V. Kalagin, N.Yu. Kazarinov, N.F. Osipov, V.A. Semin","Reconstruction of U400M cyclotron. Upgrade of U400M cyclotron magnetic structure.",,1443
"TUPAB188","G. D'Agostino, Q. Flandroy, E. Forton, W.J.G.M. Kleeven, J. Mandrillon, V. Nuttens, E. van der Kraaij","An Innovative High-Intensity Industrial Cyclotron for Production of Tc-99m and Other Frontier Medical Radioisotopes*",,2236
"TUPAB189","Lisov, V.I. Lisov, N.S. Kirilkin, Zabanov A.S. Zabanov, I.V. Kalagin, N.Yu. Kazarinov, S.V. Mitrofanov, V.A. Semin","Design and Simulation of Beam Transport Lines of DC140 Cyclotron",,1438
"TUPAB190","Lisov, V.I. Lisov, Zabanov A.S. Zabanov, K. Gikal, G.G. Gulbekyan, I.A. Ivanenko, G.N. Ivanov, I.V. Kalagin, N.Yu. Kazarinov, S.V. Mitrofanov, N.F. Osipov, V.A. Semin","Design and Simulation of the extraction system of DC140 Cyclotron",,1437
"TUPAB191","N.Yu. Kazarinov, G.G. Gulbekyan, I.A. Ivanenko, I.V. Kalagin, S.V. Mitrofanov, N.F. Osipov, V.A. Semin, Lisov, V.I. Lisov","Design and Simulation of the Axial Injection Beam Line of DC140 Cyclotron of FLNR JINR",,1436
"TUPAB192","Y.W. An, J. Chen, S.Y. Xu, Y. Yuan, X.H. Lu, J.B. Yu","Studies on Momentum Collimation for CSNS-RCS Upgrades*",,2745
"TUPAB193","J.X. Chen, J.B. Yu","Operation and Maintenance of CSNS Stripper Foil",,1178
"TUPAB194","J.B. Yu","Operation status of CSNS/RCS transverse collimation system",,1182
"TUPAB195","Y.W. An, Y. Li, S.Y. Xu, Y. Yuan, M.T. Li","Local Orbit Correction Application for Csns-Rcs High Intensity Commissioning*",,1932
"TUPAB196","S.Y. Xu, Y.W. An, J. Chen, L. Huang, M.Y. Huang, Y. Li, S. Wang, H.Y. Liu, X.H. Lu","Achievement of 100-kW beam operation in CSNS/RCS",,2403
"TUPAB197","S.Y. Xu, Y.W. An, J. Chen, Y. Li, X.H. Lu","The magnetic field tracking error correction in CSNS/RCS",,2404
"TUPAB198","J.S. Lundquist, N. Milas, E. Nilsson, S. Werin","ESS DTL Tuning Using Machine Learning Methods",,1795
"TUPAB199","M.S. Champion, C.N. Barbier, M.S. Connell, J. Galambos, M.P. Howell, S.-H. Kim, J.S. Moss, B.W. Riemer, K.S. White, E. Daly, N.J. Evans, G.D. Johns","Progress on the Proton Power Upgrade at the Spallation Neutron Source",,1503
"TUPAB200","K. Schulte-Urlichs, S. Artikova, D. Ondreka, P.J. Spiller, M. Droba, O. Meusel, H. Podlech, K.I. Thoma, P. Apse-Apsitis, I. Steiks","Status of the Electron Lens for Space Charge Compensation in SIS18",,1559
"TUPAB201","M. Yamamoto, H. Okita, M. Nomura, T. Shimada, F. Tamura, M. Furusawa, K. Hara, K. Hasegawa, C. Ohmori, Y. Sugiyama, M. Yoshii","Vacuum Tube Operation Tuning for a High Intensity Beam Acceleration in J-PARC RCS",,1771
"TUPAB202","S.I. Sosa Guitron, S. Biedron, P.G. Bethoney, M.S. Curtin, T. Pressnall, D.A. Swenson, R. Pirayesh","Initial phase space measurements of a new compact, 750keV RFQ",,2892
"TUPAB203","S.I. Sosa Guitron, S. Biedron","Electromagnetic simulation of a novel proton linac using VSim on an HPC platform",,2961
"TUPAB204","Y.K. Batygin, E.J. Pitcher","Upgrade of Los Alamos Accelerator Facility as a Fusion Prototypic Neutron Source",,1114
"TUPAB205","Y.K. Batygin, D. Gorelov, S.S. Kurennoy, J.W. Lewellen, N.A. Moody, L. Rybarcyk","Advancement of LANSCE Front End Accelerator Facility",,1067
"TUPAB206","Y.K. Batygin","Matching of Intense Beam in Six-Dimensional Phase Space",,1068
"TUPAB207","H. Hotchi, H. Harada, N. Hayashi, M. Kinsho, K. Okabe, P.K. Saha, Y. Shobuda, F. Tamura, K. Yamamoto, M. Yamamoto, M. Yoshimoto","J-PARC RCS: Recent Efforts Towards a Higher Beam Power Beyond 1 MW",,1142
"TUPAB208","J.-B. Lagrange, D.J. Kelliher, S. Machida, C.R. Prior, C.T. Rogers, E. Yamakawa","FETS-FFA ring study",,2654
"TUPAB209","J.-B. Lagrange","The Particle Tracking Code Fixfield",,2653
"TUPAB210","Y. Fukao","Construction Status of the COMET Experimental Facility",,1980
"TUPAB211","I. Podadera, C. de la Morena, A. Ibarra, D. Jimenez-Rey, J. Molla, C. Oliver, D. Regidor, R. Varela, N. Chauvin, S. Chel, J. Plouin, N. Bazin, J. Dumas, L. Segui, R. López, A. Muñoz, C. Prieto, G. Duglue, H. Dzitko, L. Bellan, E. Fagotti, A. Palmieri, A. Pisent, O. Nomen, D. Sánchez-Herranz, M. Sanmarti, F.J. Saura Esteban, F. Arbeiter, V. Hauer, W.C. Grabowski, A. Wysocka, M. Jaksic, T. Tadic","The Accelerator System of IFMIF-DONES Multi-MW Facility",,1948
"TUPAB212","Y. Cai, Y.M. Nosochkov, Y. Li, D. Marx, C. Montag, S. Tepikian, G.H. Hoffstaetter, J. E. Unger","Dynamic Aperture in the Electron Ion Collider optics for one IR",,2465
"TUPAB213","J. Frank, M. Arlandoo, P. Goslawski, J. Li, T. Mertens, M. Ries","Important drift space contributions to non-linear beam dynamics",,2340
"TUPAB214","J. Frank, M. Arlandoo, P. Goslawski, T. Mertens, M. Ries","Alpha buckets in longitudinal phase space: a bifurcation analysis",,2344
"TUPAB215","J. Frank, M. Arlandoo, P. Goslawski, J. Li, T. Mertens, M. Ries, L. Vera Ramirez","Novel non-linear particle tracking approach employing Lie algebraic theory in the TensorFlow environment",,2341
"TUPAB216","M. Schenk, L. Coyle, T. Pieloni, M. Giovannozzi, A. Mereghetti, E. Krymova, G. Obozinski","Modeling Particle Survival Plots for Accelerator Optimisation With Adaptive Sampling",,2152
"TUPAB217","E.C.M. Rial, J. Bahrdt, P. Goslawski, A. Meseck, M. Ries, M. Scheer","Effect of Undulators on Transverse Resonant Island Orbits",,2100
"TUPAB218","B.T. Folsom, E. Laface","Fully Covariant Two-Particle Space-Charge Dynamics Using the Liénard-Wiechert Potentials",,2641
"TUPAB219","X.R. Resende, M.B. Alves, F.H. de Sá, L. Liu","Equilibrium and Non-Linear Beam Dynamics Parameters From Sirius Turn-by-Turn BPM Data",,2258
"TUPAB220","J.Y. Xu, H.S. Xu","Study of the Longitudinal Dynamics With the Consideration of Higher Harmonic Cavities Under the Over-Stretching Conditions",,1197
"TUPAB221","Y.K. Zhao","Effect of Phase Modulation on the Transverse Beam Size and Emittance of the HLS-II Storage Ring",,1169
"TUPAB222","Y.K. Zhao","Observation and Analysis of Island Phenomenon Using Streak Camera at the HLS-II Ring",,1168
"TUPAB223","Y. Li, R.S. Rainer, V.V. Smaluk, K. Hwang, C.E. Mitchell, R.D. Ryne","Design of Double- and Multi-Bend Achromat Lattices with Large Dynamic Aperture and Approximate Invariants",,1171
"TUPAB224","T. Pugnat, B. Dalena, R. Tomas, A. Franchi","Non-Linear Variation of the Beta-Beating Measured From Amplitude",,1140
"TUPAB225","T. Pugnat, B. Dalena, C. Lorin, S. Bagnis","3D Magnetic Field Analysis of LHC Final Focus Quadrupoles With Beam Screen",,1141
"TUPAB226","P.F. Liang, H.S. Xu","Study of the Third-order Parametric Resonance induced by RF Modulation",,1109
"TUPAB227","F. Plassard, Y. Hidaka, Y. Li, T.V. Shaftan, V.V. Smaluk, G.M. Wang","Simultaneous compensation of phase and amplitude dependent geometrical resonances using octupoles",,3102
"TUPAB228","N. Kuklev, Y.K. Kim, S. Nagaitsev, A.L. Romanov, A. Valishev","IOTA Run 2 Beam Dynamics Studies in Nonlinear Integrable Systems",,2783
"TUPAB229","N. Kuklev, Y.K. Kim, A. Valishev","Optimal Phase Space Reconstruction in Storage Rings",,2765
"TUPAB230","N. Kuklev, Y.K. Kim","Parallel Multi-Objective Bayesian Optimization for Design of Advanced Storage Rings",,2827
"TUPAB231","F. Capoani, A. Bazzani, M. Giovannozzi, R. Tomas","Cooling of an Annular Beam by Using Nonlinear Effects",,1633
"TUPAB232","F. Capoani, A. Bazzani, M. Giovannozzi, A.I. Neishtadt","Linear Coupling and Adiabaticity of Emittance Exchange",,1635
"TUPAB233","C.E. Montanari, A. Bazzani, M. Giovannozzi","Diffusive Models for Nonlinear Beam Dynamics",,1887
"TUPAB234","J.A.D. Flowerdew, S.L. Sheehy, D.J. Kelliher, S. Machida","Exploring Accelerators for Intense Beams with the IBEX Paul Trap",,1778
"TUPAB235","D. Marx, Y. Li, C. Montag, S. Tepikian, G.H. Hoffstaetter, J. E. Unger, Y. Cai, Y.M. Nosochkov","Dynamic Aperture Optimization in the EIC Electron Storage Ring with Two Interaction Points",,1830
"TUPAB236","B.L. Cathey, G. Stancari","Progress on the McMillan Electron Gun Design",,1733
"TUPAB237","S.D. Webb, B.T. Folsom, E. Laface, R. Miyamoto","Symplectic Tracking Through Field Maps",,1667
"TUPAB238","B. Riemann, M. Aiba","Algorithm to Analyze Complex Magnetic Structures Using a Tube Approach",,1766
"TUPAB239","E.S. Simakov, A.V. Tyukhtin","Radiation of a Charged Particle Bunch Moving Along a Deep Corrugated Surface With a Small Period",,1586
"TUPAB240","I.D. Lyapin, D.P. Popov, G.A. Karamysheva","The impact of trajectory shaped coil on the beam dynamics in the SC230 superconducting cyclotron",,3121
"TUPAB241","A. Khosravi, B. Shokri","The Geometric Investigation of the RF-Cavities to Optimize the Beam Parameters in S-Band Dual LINACs",,2438
"TUPAB242","A. Khosravi, B. Shokri","The Beam-Study of the Side and On-Axis RF coupled Cavities in S-Band 6MeV LINACs",,2435
"TUPAB243","A. Khosravi, B. Shokri","Investigating the Effect of Different Bunchers type on Beam Specifications in SW S-Band 9MeV LINACs",,2368
"TUPAB244","N. Khosravi, E. Ahmadi, M. Akhyani","The Study of the Radio Frequency Shielded Bellows at the ILSF Storage Ring",,2415
"TUPAB245","N. Khosravi, E. Ahmadi, M. Akhyani","The Wakefield study of the Flanges at ILSF Storage Ring",,2423
"TUPAB246","G.S. Mauro, D. Mascali, G. Torrisi, A.R. Rossi, A. Bacci, G. Sorbello, C. De Angelis, A. Locatelli","Numerical Simulation and Beam Dynamics Study of a Hollow-Core Woodpile Coupler for Dielectric Laser Accelerators",,2460
"TUPAB247","A. Vasyliev, O.O. Bolshov, K. Galaydych, A.I. Povrozin, G.V. Sotnikov","Influence of the Profile of the Dielectric Structure on the Electric Fields Excited by a Laser in Dielectric Accelerators Based on Chip",,2108
"TUPAB248","C.-K. Ng, L. Ge, Z. Li, L. Xiao","A Parallel Time Domain Thermal Solver for Transient Analysis of Accelerator Cavities",,2203
"TUPAB249","S.N. Galyamin, A.V. Tyukhtin, V.V. Vorobev","Diffraction at the Open-Ended Dielectric-Loaded Circular Waveguide",,2702
"TUPAB250","S.N. Galyamin, A.V. Tyukhtin","Axicon-Based Concentrator for Cherenkov Radiation",,2709
"TUPAB251","S. Maier, M. Brosi, A. Mochihashi, A.-S. Mueller, M.J. Nasse, M. Schwarz","Impedance studies of a corrugated pipe for KARA",,2663
"TUPAB252","S.A. Melnikov, I.N. Meshkov, K.G. Osipov","Minimization of NICA Collider Impedance",,2413
"TUPAB253","B. Podobedov, M. Blaskiewicz","EIC Beam Dynamics Effects due to Transverse Monopole Wakefields",,2247
"TUPAB254","B. Podobedov, M. Blaskiewicz","Limiting Coherent Longitudinal Beam Oscillations in the EIC Electron Storage Ring",,2242
"TUPAB255","M. Schwarz, E. Bründermann, B. Haerer, A. Malygin, A.-S. Mueller, M.J. Nasse, A.I. Papash, R. Ruprecht, J. Schaefer, M. Schuh, P. Wesolowski, D. El Khechen","Longitudinal Beam Dynamics and Coherent Synchrotron Radiation at cSTART",,2160
"TUPAB256","N. Triantafyllou, F. Antoniou, H. Bartosik, P. Baudrenghien, X. Buffat, R. Calaga, Y. Papaphilippou, L.R. Carver, T. Mastoridis, A. Wolski","Investigation of Damping Effects of the Crab Cavity Noise Induced Emittance Growth",,1994
"TUPAB257","R. Li, F. Marhauser","Analysis of Multibunch Spectrum for an Uneven Bunch Distribution in a Storage Ring",,2139
"TUPAB258","R. Li, M. Blaskiewicz","Impact of Coherent Beam-Beam Interaction on the Collisionless Damping of the Transverse Coupled-Bunch Instability",,2142
"TUPAB259","S. Verdu-Andres, M. Blaskiewicz, J.M. Brennan","Impedance studies for the EIC hadron ring beam screen",,2241
"TUPAB260","S. Verdu-Andres, M. Blaskiewicz, J.M. Brennan, X. Gu, S.K. Nayak, S. Peggs, V. Ptitsyn, R. Than, J.E. Tuozzolo, D. Weiss","A Beam Screen to Prepare the RHIC Vacuum Chamber for EIC Hadron Beams: Requirements and Conceptual Design",,2239
"TUPAB261","L. Huang, S. Wang, S.Y. Xu, H.Y. Liu, B. Wu","Ferrite Loaded Cavity Impedance Simulation",,1983
"TUPAB262","L. Huang, S. Wang, S.Y. Xu","A Beam Instability Measurement in CSNS/RCS Commissioning",,1575
"TUPAB263","L. Huang, X. Li, S. Wang, S.Y. Xu [on leave], Y. Liu","The phase loop status of the RF system in CSNS/RCS",,1576
"TUPAB264","G. Stupakov","Shielding of CSR Wake in a Drift",,1405
"TUPAB265","T.L. He, Z.H. Bai, G.Y. Feng, W. Li, W.W. Li, G. Liu, L. Wang, H. Xu, S.C. Zhang","Bunch lengthening of the HALF storage ring in the presence of passive harmonic cavities",,1247
"TUPAB266","T.L. He, Z.H. Bai, G. Feng, W. Li, W.W. Li, G. Liu, L. Wang, H. Xu, S.C. Zhang","Periodic transient beam loading effects predicted by a semi-analytical method",,1254
"TUPAB267","D. Astapovych, H. De Gersem, E. Gjonaj, T.A. Arndt, N. Glamann, A.W. Grau, B. Krasch, R. Nast, D. Saez de Jauregui, E. Bründermann, A.-S. Mueller, A. Will","Investigation of Beam Impedance and Heat Load in a High Temperature Superconducting Undulator",,1353
"TUPAB268","M. Ivanyan, B.K. Sargsyan, A. Grigoryan, K. Floettmann, F. Lemery, A.V. Tsakanian","Radiation of a Particle Moving Along a Helical Trajectory in a Circular Resistive Waveguide",,1548
"TUPAB269","M. Ivanyan, L.V. Aslyan, K. Floettmann, F. Lemery","Transverse Impedance of Lossy Circular Metal-Dielectric Waveguides",,1545
"TUPAB270","H.J. Cha, N. Glamann, A.W. Grau, D. Saez de Jauregui, A.-S. Mueller","Thermal Transition Design and Beam Heat-load Estimation for the COLDDIAG Refurbishment",,1792
"TUPAB271","L. Shi","The Impedance Study for Low Emittance Electron Storage Rings",,1451
"TUPAB272","A.H. Lumpkin, D.R. Edstrom, A. Lunin, P.S. Prieto, J. Ruan, R.M. Thurman-Keup, B.T. Jacobson, J.P. Sikora, J.A. Diaz Cruz","Observation of Long-Range Wakefield Effects Downstream of an Off-Resonance Tesla-Type Cavity at Fast",,1719
"TUPAB273","A.H. Lumpkin, D.R. Edstrom, J. Ruan, R.M. Thurman-Keup, B.T. Jacobson, F. Zhou, J.A. Diaz Cruz","Observations on Submicropulse Electron-Beam Effects From Short-Range Wakefields in Tesla-Type Superconducting Rf Cavities",,1715
"TUPAB274","A.H. Lumpkin, D.R. Edstrom, P.S. Prieto, J. Ruan, R.M. Thurman-Keup, B.T. Jacobson, J.P. Sikora, F. Zhou, J.A. Diaz Cruz","Investigations of Long-Range Wakefield  Effects in a TESLA-type Cryomodule at FAST",,1537
"TUPAB275","D.W. Rule, A.H. Lumpkin","Enhanced Orthogonal Polarization Component Treatment in COTRI Model for Microbunched Beam Diagnostics",,1242
"TUPAB276","A.H. Lumpkin, J.D. Jarvis, V.A. Lebedev","Proposed Longitudinal Profile Diagnostics for Optical Stochastic Cooling of Stored Electrons in the IOTA Ring",,1723
"TUPAB277","A. Curcio, M.A. Knafel, A.M. Marendziak, R. Panas, M. Waniczek, A.I. Wawrzyniak","Bunch length characterizations for the Solaris injector LINAC",,1567
"TUPAB278","H. Guerin, R. Kieffer, J.W. Storey, O.R. Jones, B. Kolbinger, T. Lefevre, B. Salvant, R. Veness, C. Zamantzas, S.M. Gibson","The HL-LHC Beam Gas Vertex Monitor - Simulations for Design Optimisation and Performance Study",,1801
"TUPAB279","G. Rehm, F. Falkenstern, J. Kuszynski, A. Schaelicke","First Tests of Beam Position Monitor Electronics with Bunch Resolving Capabilities",,1794
"TUPAB280","N. Kumar, A. Salehilashkajani, C.P. Welsch, H.D. Zhang","Quantum gas jet scanner based beam profile monitors",,2046
"TUPAB281","N. Kumar, A. Salehilashkajani, C.P. Welsch, H.D. Zhang","Gas-mixing to improve the resolution of non-invasive gas jet-based ionization profile monitors",,2043
"TUPAB282","N. Kumar, C.P. Welsch, J. Wolfenden","A novel optical fibre analysis system for beam loss monitoring, RF breakdown and quench detection",,1791
"TUPAB283","K. Lasocha, M. Bergamaschi, M. Krupa, S. Mazzoni, N. Mounet, E. Senes, T. Lefevre, D.M. Harryman, P. Karataev, A. Potylitsyn, A. Schloegelhofer","Feasibility Study of ChDR Diagnostic Device in the LHC",,1899
"TUPAB284","H. Kraft, L. Perrot","BPM FOR THE HIGH ENERGY BEAM TRANSPORT LINE OF MINER-VA PROJECT AT SCK-CEN",,1641
"TUPAB285","J. Wolfenden, C.P. Welsch, E. Mansten, M. Brandin, B.S. Kyle, T.H. Pacey, E. Kukstas","Broadband Imaging of Coherent Radiation as a Single-Shot Bunch Length Monitor With Femtosecond Resolution",,1783
"TUPAB286","H. Shang, X. Huang, Y. Sun, M. Song, Z. Zhang","Experience with On-line Optimizers for APS Linac Front End Optimization",,1664
"TUPAB287","H. Shang, Y. Sun, T. Xu","Application of Artificial Neural Network in the APS Linac Bunch Charge Transmission Efficiency",,1665
"TUPAB288","R.J. Roussel, A.L. Edelen, A. Hanuka","Multi-Objective Bayesian Optimization for Accelerator Characterization",,1485
"TUPAB289","R.J. Roussel","Towards Hysteresis Aware Bayesian Regression and Optimization",,3363
"TUPAB290","A. Hanuka, J.P. Duris, H. Shang, Y. Sun","Demonstration of Machine Learning Model-Based Front-end optimization of the Advanced Photon Source Linac",,1514
"TUPAB291","M. Schütte, A. Eichler, T. Lamb, V. Rybnikov, H. Schlarb, T. Wilksen","Subsystem Level Data Acquisition for the Optical Synchronization System at EuXFEL",,1064
